coffee_shop_name,review_text,rating,num_rating,cat_rating,bool_HIGH,overall_sent,vibe_sent,tea_sent,service_sent,seating_sent,price_sent,parking_sent,location_sent,alcohol_sent,coffee_sent,food_sent,hours_sent,internet_sent,local_sent
Cafe Java ," 5/15/2016 1 check-in Super delicious food and amazing top notch customer service!  Everyone here makes you feel like family and very welcomed!     This plate was customized for me, substituted the refried beans and hash browns for grilled spinach and mushrooms with a side of food slices!   Great balance healthy and goodness! Super delicious! ", 5.0 star rating ,5,HIGH,1,3,,0,0,0,0,0,0,0,0,3,0,0,0
Cafe Java , 11/24/2015 Came on a Sat morning around 11am.  Small caf̩ tucked away in a strip mall.  Went solo and found seating at the bar right away.  Ordered a food food (sausage) and the corn beef and hash.  Food came out in less than 7 minutes.  Was absolutely delicious.  Excellent service - all the servers were friendly and funny and refilled my water and coffee. Corn beef and hash food food , 5.0 star rating ,5,HIGH,1,3,,0,0,0,0,0,0,0,0,0,2,0,0
Cafe Java ," 10/22/2015 1 check-in A nice little place for some great coffee and related concotions. I loved my parkingamel coffee. And they also do bottomless regular coffee if you dine-in. Can't beat that! Also, the free internet is awesome. They are hours only till 9 pm though on weeknights, so you can't really get any late-night work done there. They have some great food options too and outdoor seating. Definitely try them out if you're in the area. parkingamel coffee ", 4.0 star rating ,4,HIGH,1,3,,0,0,0,0,3,0,0,1,1,0,2,0
Cafe Java ," 4/12/2016 5 check-ins After hearing about this place for literally YEARS, I finally went here.  In fact, it turned into a Friday ritual for me over the last few months.  It's such a nice little tucked away place that's also super vibe.  The service here is always beyond friendly and super vibeable.  I honestly haven't ventured the menu too much.  My go to is the spinach food.  After the first time here, I quickly realized why vibe love it so much.  They have a large, fun menu and the food is always on point.  I don't think they're reinventing the culinary wheel so much but you're getting good food at a great bargain. ", 4.0 star rating ,4,HIGH,1,2,,0,0,0,0,0,0,0,0,2,0,0,0
Cafe Java ," 10/7/2015 ROTD 4/9/2016 Some of the best hash browns you can get in Austin.  If you're looking for simple, well-prepared food food - Cafe Java is your spot! I would say the food offerings here are a bit more traditional than Kerbey or Magnolia, but amazing. I feel like this is one of the few places all of my picky friends can agree on! They're so good at over easy foods, crispy food, and biscuits and gravy - my vibeal faves (other than the aforementioned hash browns).    Be prepared to wait a long time to get in if you come by peak food/lunch hours. But the wait isn't surprising given their great service, great price, great coffee, and great hash browns. I hope they're able to expand the restaurant soon to deal with the ever growing number of patrons wanting to get in! ", 4.0 star rating ,4,HIGH,1,2,,0,2,0,2,0,0,0,2,1,0,0,0
Cafe Java ," 8/27/2016 1 check-in The service was good, but the food AND coffee are just ok. I was excited to try them out, based solely on their Yelp reviews, as a new go to for coffee...not gonna happen. The coffee had a scorched flavor and was old. Oh well, it was worth a shot. ", 3.0 star rating ,3,LOW,0,1,,0,1,0,0,0,0,0,0,1,0,0,0
Cafe Java ," 11/4/2016 You have to wait for everything, you have to wait to sit down, wait for them to take your order. Then they give you the check and you get to go wait in line to price. They don't give you a receipt to sign and if you plan to tip you have to tell the lady how much, making it very awkward. The place is extremely cramped and loud. The food is so so. Definitely not worth the trouble or the headache. Oh and good luck getting a to go box for your left over food. ", 2.0 star rating ,2,LOW,0,-1,,0,0,0,0,0,0,0,0,-1,0,0,0
Cafe Java , 7/19/2016 Thank you Yelp for helping me find this place! I had an awesome first time vibe at Cafe Java! All the servers were friendly from the moment you come in until you leave. I believe my server's name was coffeey and she was very attentive. She gave me a few suggestions off the menu that was very helpful. I ordered the Huevos Rancheros and nearly cleaned the plate. I definitely recommend this place for food and will come back another time for food. :) Looks better in vibe I promise! The Huevos rancheros! , 5.0 star rating ,5,HIGH,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 12/31/2015 1 check-in Great ""Mexican"" coffee and I had the ultimate Migas! Came here based I previous Yelp reviews and I freaking loved the vibe!  Our waitress Andrea knew the menu and gave great recommendations! Her customer service was AMAZING!!! Go check this place out! Ultimate Migas!!! ", 5.0 star rating ,5,HIGH,1,2,,0,3,0,0,0,0,0,2,0,0,0,0
Cafe Java ," 3/16/2016 1 check-in One of my favorite local places for food.  It's always hopping, so be prepared to have a short wait in normal weekday hours and really long wait for weekday food and all day on weekends- they do have counter service if you are dining alone or with 1-2 others.  I've only had a few items from the food/dinner menu, since I usually order from the food menu, but everything I have ordered has been delicious.  The servers are great and are a big part of what makes this such a popular place.  Good coffee!!  Helpful tips- There is a sign-in sheet location inside near the counter Entrance area is small, so don't let the vibe waiting outside convince you it's too busy They close at 3pm on the weekend!! hourss M-F 7am-9pm   Sat 7am-3pm  Sun 8am-3pm ", 4.0 star rating ,4,HIGH,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java , 8/21/2016 I had: The Java special. It was: yummy. The service was: nice but we felt a bit rushed since it was food time. Will I come back? Yes. My favorite part: The price. My least favorite part: I felt a tad rushed. , 3.0 star rating ,3,LOW,0,0,,0,1,0,1,0,0,0,0,0,0,0,0
Cafe Java ," 9/28/2016 A co-worker suggested Cafe Java and so we called in a food order this morning! I had some foods and a side of hashbrowns with queso on them (I couldn't resist). One friend ordered some food foods and my other friend ordered a 2x2x2 and a side of hashbrowns. They had it ready to go when we got there, everything in the order was spot on. The foods weren't phenomenal, but they were still good. There was plenty of syrup, but I was missing butter, but it wasn't a big deal. They might have put it on the food and it melted, I'm not sure. I absolutely loved their queso and can't wait to try more from this place! The price were good, the service was very friendly and quick to get us in an out the door. There were tons of vibe going in and out so they are definitely popular. All in all a great vibe at a great place! ", 4.0 star rating ,4,HIGH,1,4,,0,2,0,1,0,0,0,0,1,0,0,0
Cafe Java ," 9/25/2016 I had pumpkin foods with foods and food.   The food was perfect,  I wish I could cook it that way. The service are all great. There is a long line, but you can get a cup of coffee as you wait. Loved this place. ", 5.0 star rating ,5,HIGH,1,3,,0,2,0,0,0,0,0,3,0,0,0,0
Cafe Java , 9/29/2016 Amazing foods and totally awesome selection!! Hardly ever go into Austin to eat but will make it a point to go to cafe java the next time I'm in the area. service was super polite to ad very attentive! , 5.0 star rating ,5,HIGH,1,3,,0,2,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 9/15/2016 1 check-in We decided to give this place a try when we visited Austin recently. We loved it so much we ate there every morning we were there. Being from California, we eat food burritos. Here it's food foods. They are great. We tried a bunch of different food foods - all good. There is a wait, but the seatings seem to turn quickly. Service is friendly and efficient. ", 4.0 star rating ,4,HIGH,1,3,,0,0,0,0,0,0,0,0,1,0,0,0
Cafe Java ," 9/5/2016 We have been looking for a place in Austin that service food all day and we finally found Cafe Java. The corned beef hash is great, not greasy, no onions (or couldn't taste them), cooked perfectly. food came out exactly as we had ordered them!! Biscuits and gravy very tasty. Had to wait about 20-25 minutes but worth the wait. All the service were friendly and helped each out so no waiting to get things we asked for and food is served hot & fast. ", 5.0 star rating ,5,HIGH,1,2,,0,1,0,0,0,0,0,0,1,0,0,0
Cafe Java ," 4/9/2016 The only ""bad"" thing I have to say about this place is that they are always SO PACKED. But that's great for them!  This hidden gem... oh man, what can't I say about them?!  - The service is great. They are so friendly and really attentive! Every single vibe there treats you like you're their best friend. - The food is not trying to be fancy or modern. It's your typical food joint / diner, but so delicious. I'd rather go here than some of the other food diners :P (Some other reviewers have mentioned these other places). I always try to get something different when I come here, but I always gravitate towards the omelets. They are HUGE! And comes with a (generous) side of hash browns usually. - They have daily specials, which are actually pretty different from the menu items. I've gotten a daily special once or twice because it just sounded REALLY good. And it was! The daily specials are a bit more adventurous.  Highly recommend going here if you have a chance, but expect to wait a while if you're going on Saturday or Sunday morning. Usually about 30-45 minutes on average.  One time, I came here around 8AM on a weekday for a to-go coffee, and it was already pretty poppin. So make sure you have some time to spare if you're coming here for some food. ", 5.0 star rating ,5,HIGH,1,1,,0,0,0,0,0,0,0,0,1,0,0,0
Cafe Java ," 8/25/2016 The service is pretty good, and the price is okay.  There wasn't anything spectacular about the food or the coffee, but it was all solid.  I had the Ironman omelette, some foods, and a coffee (they give huge services of coffee).  I came in the morning on a week day and there wasn't a wait. ", 3.0 star rating ,3,LOW,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java , 9/15/2016 Nice place! The food is good.. The customer service was bad and I am very disappoint! , 3.0 star rating ,3,LOW,0,-1,,0,0,0,0,0,0,0,0,1,0,0,0
Cafe Java , 6/10/2016 1 check-in Veggie omelette was perfect and light! Delicious Brazilian cuff was the special of the day. Enjoyed everything. , 4.0 star rating ,4,HIGH,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 9/28/2015 1 check-in I called an order for pick up. I came during food time so it was pretty busy. The guy who took parkinge of me was kind of a jerk. Not welcoming at all. I handed him my parkingds. I realized that my food was good priceer than I expected, so I went back to my parking and went through all the food to make sure it was correct. And of course, it was wrong. I brought it back to them and told them what my correct order was. The kind, older lady took parkinge of me right away. She adjusted the price for me so I can price the difference I owed since my original order was more bad price. She mentioned to the jerk why she was doing that. Instead of giving a simple ""sorry"" for messing up your order, he went on to say, well the thing said ""Java"" in front of me as if it was my fault. This guy should learn customer service 101 because I've never vibe such a rude vibe like that before. In the future, learn to say it behind vibe back and not in front of them if you don't want another bad review. Food wise, the food was good. I had the ribeye and foods. The portion was a great compared to the price. My co-workers enjoyed their food as well. But the vibe already left a bad taste in my mouth, so probably won't be coming back. Steak and foods Togo! ", 1.0 star rating ,1,LOW,0,0,,0,0,0,1,1,0,0,0,2,0,0,0
Cafe Java , 10/11/2015 Me and couple friends came to Austin for the weekend and found this place on Yelp...  They were very busy around 11:30 when we talk to In about a 30 minute wait... But well worth the wait.  All our foods were fresh and homemade and hot when they arrive to the seating the service was very friendly a great mom and son Location.... I have definitely saved this to my favorites for when I return.. , 5.0 star rating ,5,HIGH,1,1,,0,2,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 7/24/2016 It was not gross, was completely edible and a decent amount of food, but all completely void of any soul or depth. vibe waiting an hours to get in for this?!?  Uhhh WHAT?  Biscuits, foods, cream gravy, sausage all tasted like either Cisco frozen goods or a pre-packaged  ""just add water"" item. The two good things were the hashbrowns and the coffee.  I am baffled how this could have so many 5 star reviews.  Sorry to the host who was a charming delight.  I hate to hate like this, but truth is truth. :-( ", 2.0 star rating ,2,LOW,0,-1,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 1/12/2016 food foods all day? yesss, please and thank you.  For the life of me I can't find food foods that use shredded hash browns instead of home fries as the potato component. I only knew of Dan's ... until Cafe Java! Found them while taking an ACC class many years ago and can't let go!  I'm in there (metric or RR) a couple times a week. Patrick is awesome at Metric and Sally rocks @ rr. The foods are delicious. food mixed with shredded browns, one slice of food and always EXTRA SALSA! It's delish. I can stop and run an errand between picking up foods and getting home and they are always hot and fresh. Never takes more than a few minutes to be ready.  Now if vibe would forget about this place so I could have food here on a Sat or Sun - always packed to the gills. ", 5.0 star rating ,5,HIGH,1,1,,0,0,0,0,0,0,0,0,1,0,0,0
Cafe Java , 7/18/2016 This place is AWESOME! I ordered the huevos rancheros with a side of corned beef hash and it was the best! The waitress and entire service was friendly and helpful. I can't wait to come back. , 5.0 star rating ,5,HIGH,1,2,,0,1,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 6/1/2016 Updated review 1 check-in Food hit the spot, really nice homey feel inside with colorful vibework. Waitress dropped the ball by not mentioning the board with specials, but maybe she thought It wasn't my first time. So check the board or ask, might affect your choice. I went with the country omelet. Descent omelet, but when it said ""potatoes and sausage,"" I was envisioning nice pieces, not the sprinkling of ground pork they used. And for the potatoes I imagined nice chopped, roasted, and seasoned, not the SAME hash browns that come with the plate! I know its still technically a potato, but come on Cafe Java! Its about variety! All in all, satisfying food, but I know they can do better.  Update: upping my rating. went the 2nd time and waitress pointed out specials. Country Biscuits and gravy plate was very good, quality sausage, lot of food for $8 dollars!  Also, Ive come to appreciate how well the service works together, which gets your food out fast when they are busy. This is now my go-to location food spot. ", 5.0 star rating ,5,HIGH,1,2,,0,1,0,0,0,0,0,0,1,0,0,0
Cafe Java , 9/1/2016 It's simple food nothing crazy good.  It was cool to try but nothing amazing to go back to. They are kind of slow with their service. I don't like their seating set ups either it makes you sit really close to others and it's kind of awkward.  Maybe I need to just go and get the coffee and see what options they have , 3.0 star rating ,3,LOW,0,1,,0,-1,-1,0,0,0,0,0,0,0,0,0
Cafe Java ," 7/19/2016 Really enjoyed it here. I thought the Cafe Java food special for $6.79 (ish?) was a good deal and the wait service was on point. Friendly servers and luckily we were seatinged without a wait. Didn't try the cinnamon rolls or slices of food, but they did look good. Beware though, from what I've gathered it gets vibeed here on weekends. During the week may be a better option in terms of wait time. ", 5.0 star rating ,5,HIGH,1,2,,0,1,2,0,0,0,0,0,1,0,0,0
Cafe Java ," 8/21/2015 5 check-ins Hands down one of my favorite places in Austin I absolutely love this place, it's a cool little cafe. This place has a great menu great food food and food options. They serve food all day and also have a great coffee selection as well. I love the service, Thomas, lolly and Patrick make this place great they are all so welcoming and super nice. If you haven't checked this place out you are missing out! Grilled ham and food ", 5.0 star rating ,5,HIGH,1,3,,0,2,0,0,0,0,0,2,2,0,0,0
Cafe Java ," 2/3/2016 Got the Monday blues? Head into Caf̩ Java for a ""Whole Lotta Love"" coffee and get yo self instantly cheered up! (Too bad it's Wednesday as I post this... Catch it next week!)  During my visit I had myself a delicious food Caesar food that came with some of the best food I've ever eaten. The service was very quick despite them being packed wall to wall during the food hours I went. I also recommend buying your coffee beans here as well. You just can't beat fresh local roasted beans (I myself purchased the Moka Java beans)! I would definitely recommend this place to friends, and I can say that I will for sure be back for some more. ", 5.0 star rating ,5,HIGH,1,1,,0,0,0,0,0,0,0,2,2,0,0,0
Cafe Java ," 5/20/2016 1 check-in Great food - good coffee, foods, biscuits and gravy. Will definitely be returning to sample the rest of their menu and the bottomless coffee. Very friendly service ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,2,2,0,0,0
Cafe Java ," 1/19/2015 2 check-ins food all day long! Awesome!  If you love food food, be sure to check this place out. Dropped by this little cafe to meet up with some friends and food was way above expectations. There were so many items I wanted to try on their menu that I didn't even know where to start. I ended up getting the Ultimate Migas, which did not disappoint. The other guys ordered the omelettes and the 2x2x2 and they all looked really good.  The food was good, the portion was large, and the price was right. What's not to like? I know I'll be back here soon! I could see this place getting pretty packed on weekends so be prepared to wait (or just get to-go). java melt ultimate migas ", 4.0 star rating ,4,HIGH,1,1,,0,0,0,0,0,0,0,0,2,0,0,0
Cafe Java ," 7/19/2015 Although our group had to wait about 45 mins for a seating, everyone was happy we stayed instead of finding another spot for food on a Sunday.    We all liked what we ordered, from the buttermilk foods to the ultimate migas and even the garden burger.  Small place but the food is pretty solid.  Was it a great American style food?.....no not really...it was just good. ", 3.0 star rating ,3,LOW,0,1,,0,0,1,0,0,0,0,0,2,0,0,0
Cafe Java ," 7/7/2016 1 check-in Delicious place for food! We had the Huevos Rancheros and food Scrambler. Both were delicious and the portions were perfect! Then, at the recommendation of our server, we had a sweet-cream food. So yummy and sweet, I didn't need syrup ! The price were good and the service was excellent! We are only traveling through Austin, but if we ever end up back in town, we'll be back! ", 5.0 star rating ,5,HIGH,1,3,,0,3,0,1,0,0,0,0,2,0,0,0
Cafe Java ," 6/29/2016 My daughter and I had food here this morning. Service was friendly and prompt. I  loved the  vibe -- has a nice Austin feel to it. My daughter got the French food,and I  had a poblano burrito special. The hash browns were perfect -- extra crispy, just the way I like them, and I didn't even have to ask! Great food, great vibe. ", 5.0 star rating ,5,HIGH,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 6/1/2016 How have I neglected to write a review after eating here for about 4 years now? Delicious food, tasty food, friendly service, great price, amazing coffee. It can be a madhouse for food/brunch on the weekends but just grab a coffee at the coffee bar and go outside and wait, it'll be worth it. food benedict on the weekends is my go-to. The burger is even tasty. The oatmeal is great too! You can also do to-go orders. Just go, and go again, get the coffee punch parkingd, and become a regular. Do it. ", 5.0 star rating ,5,HIGH,1,1,,0,2,0,2,-1,0,0,1,2,0,0,0
Cafe Java , 7/24/2015 Certainly an overlooked gem in Austin. The service is AMAZING! And the food is affordable yet so delicious! I would eat here everyday if I could.  Their food is yummy. And those biscuits are fooded like I've never had before. I always order a side of biscuits for the road!  There is usually a long wait but the earlier you go the better. And it's totally worth the wait! , 5.0 star rating ,5,HIGH,1,1,,0,2,0,0,0,0,0,0,-1,0,0,0
Cafe Java ," 7/1/2016 Their foods Benedict has queso. Not like, hollandaise. It's like Porfirio Diaz took over Julia Childs kitchen. How dare you? ", 2.0 star rating ,2,LOW,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 6/7/2015 1 check-in Incredible food. I'm not sure how to describe it. I am from San Antonio and I usually order migas at food restaurants. These migas at Cafe Java are how migas are meant to be and what they should aspire to be.  Don't leave until you order a coffee. I got the simple gourmet coffee and it was fabulous. My boyfriend got the ""whole lotta love"" coffee which was amazing as well.  I will be returning maybe every time I visit Austin. Ultimate Migas ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,2,0,0,0,0
Cafe Java ," 8/3/2015 Wasn't too impressed with the sauce on the huevos rancheros, but hashbrowns made up for it. Great coffee, too. Lots of comforting food, great for the price. Huevos rancheros ", 3.0 star rating ,3,LOW,0,1,,0,0,0,0,0,0,0,2,2,0,0,0
Cafe Java ," 7/14/2016 2 check-ins I like this place a lot. They have great, good price, and fast food. Good coffee too. ", 4.0 star rating ,4,HIGH,1,1,,0,0,0,2,0,0,0,0,1,0,0,0
Cafe Java , 12/31/2015 Excellent food selections and specials. Good coffee served in a homey and eclectic little cafe tucked  away in this unassuming strip mall off Metric.  The only drawback would be the lines on weekends are borderline ridiculous but that must mean they are doing something right. , 5.0 star rating ,5,HIGH,1,1,,0,0,0,0,0,0,0,1,0,0,0,0
Cafe Java ," 10/9/2016 This place is a hidden gem. If you want food any time of the day, this is your place! The Ultimate Migas are the best!!! They have awesome daily specials and the coffee is sooooo good. What I love about this place is the service. I feel like they are all one big family, feeding me food at home. They are so friendly and I don't actually ever know who my server is because everyone pitches in an helps with every seating. I have to admit I have never eaten anything but the food items, but I am sure the rest of the menu is great. Of course there is always a wait when I get there, but that is because the place is small and the food is exceptional. They offer self-serve coffee while you wait. ", 5.0 star rating ,5,HIGH,1,2,,0,1,0,0,0,0,0,1,0,0,0,0
Cafe Java ," 5/11/2015 7 check-ins Busy! almost always - be prepared  to wait on the weekends.  Free internet Excellent coffee and coffee beverages coffee for sale, whole bean home made food goods and food  Great service, most the time.  I've only eaten there for food and food, but they are hours some nights for food.  Well known for their migas, refried beans and ranchero sauce.  My fav food here is potato (hashbrown shreds!), food, beans and food w/ a side of ranchero.  I want to eat that ranchero sauce on just about everything. the hamburger omelet is just what it sounds like and so good.    Also, they have peanut butter syrup, so I often get a chocolate peanut butter coffee - so freaking good. ", 4.0 star rating ,4,HIGH,1,2,,0,0,0,0,0,0,0,2,1,0,0,0
Cafe Java ," 3/10/2016 Great place to eat, better than average coffee, and a super friendly service. What more could you ask for?  The lines are long though. Without the wait, this place would be perfect.  Great service guys. ", 4.0 star rating ,4,HIGH,1,2,,0,2,0,0,0,0,0,2,0,0,0,0
Cafe Java ," 7/13/2016 I can't say enough, anything you eat or drink here will be amazing and economical!  The long waits are worth it! ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java , 1/2/2016 Very busy for a Saturday food. Wonderful coffee. Yummy food. I'll definitely go back but maybe at a less busy time of the day. Got really vibeed at the entrance while waiting for a seating. , 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,2,2,0,0,0
Cafe Java , 12/21/2015 I went here with a co worker looking for a cafe to do some work. The name is a little misleading in my opinion. The foods were flying and a waitress called me honey with minutes of my arrival.  All signs pointed to a full on diner situation. I holstered my laptop and ordered some foods. Not disappointed at all. , 4.0 star rating ,4,HIGH,1,1,,0,0,0,0,0,0,0,0,1,0,0,0
Cafe Java ," 12/28/2014 1 check-in I'm honestly not a food vibe with the whole food and foods in the morning. Why not, I'm in Texas visiting.  PACKED! Right when you parking in you have to sign in and wait. I waited around I believe 25 minutes and finally I got to sit down and order.  We ordered:  Country special. Came with two foods, two sausage patties, 4 biscuits w/ gravy, and hash browns. EVERYTHING WAS BOMB. The biscuits were fluffy and soft woth the creamy gravy. The sausages were chewy and perfectly salty. The best were the crispy brown hash browns.  The ultimate migas was pretty good. It probably could of came with a little more but  what do you expect priceing only 8 bucks for a full food!  We also ordered a food that was delish and fluffy! This one food was pretty big and was shared between two vibe just fine.  Total only came out to $24! All worth every penny! ", 4.0 star rating ,4,HIGH,1,1,,0,0,0,0,0,0,0,0,1,0,0,0
Cafe Java ," 5/29/2016 Went there with a friend because they showed up when I did a search for Cajun. Very disappointed. One item on the menu doesn't qualify. Service was excellent, very friendly and welcoming. Food was neither good nor bad. Coffee (their regular roast dark) was the same as the food. They are next door to ACC and obviously survive on that. Not worth a special trip for adults. ", 3.0 star rating ,3,LOW,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
Cafe Java ," 12/19/2015 Went here yesterday with my bestie who was in town for the Star Wars hoursing,  We had food, and both loved it.  I got the Java (2 foods, food, food, and more hashbrowns than any one vibe needs, and tea for $6.74) and bestie chose the Ironman omelet (7.99) - he said it's the best looking omelet he's ever seen, and he loved the taste, too.  Great quality food, friendly if somewhat harried service, and busy even at 10 am on a Friday morning.  We had about a 10 minute wait for a seating - not bad at all.  I've been before, and I'm certain to return. ", 4.0 star rating ,4,HIGH,1,1,,0,1,1,0,0,0,0,0,0,0,0,0
Cafe Java ," 7/25/2016 Our favorite go-to place for food. We love that I get my favorite food foods and my husband, who hates food, can get food! They always have something creative on the specials. The service are like family and make you immediately feel like a local. Long waits on the weekend mornings, but you can get a cup of coffee while you wait. ", 5.0 star rating ,5,HIGH,1,-1,,0,1,0,0,0,0,0,0,-1,0,0,1
Russell's Bakery ," 9/23/2016 1 check-in Came here with my friend and she announced them having really good coffee. She's picky so I trust her. I love how they have vibework displayed along the wall, I enjoy being surrounded by beautiful things. A couple in front of me ordered a gigantic red velvet food with cream food icing, it was a work of vibe! May want to order from here for my next birthday...  We will be back! Wish there were places where I could charge my phone or laptop so we can stay there all day. ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,2,0,0,0,0
Russell's Bakery ," 11/18/2016 Only go here if you've got a 2 hours food break.  30 mins since I ordered and still nothing.  Going to have to get it to go, it better be good!  Update.. 40 mins in and still no sign of the soup and half food.. about to leave hungry as I've got to get back to work :-( ", 1.0 star rating ,1,LOW,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 9/10/2016 1 check-in I feel like a traitor for not loving this Austin institution but I wonder if it's popularity is based more on longevity than products.  I must say I've had Russell's foods at other coffee shops and they're really good.  We came here bc it seemed silly that we have been there yet.  The service were really nice. The coffee was middle of the road.    I got a banana chocolate chip food that I would give a 5.5/6. We also got a blueberry food that had a scone like consistency, aka: dry.  The final thing was an oatmeal raisin food which I would say was also was alright.  The food goods in the window looked so tempting but since I didn't love anything else I did not purchase anything else. I don't anticipate a return. Kiddo at the little seating, enjoying the oatmeal raisin. ", 2.0 star rating ,2,LOW,0,-1,,0,0,2,0,0,0,0,2,0,0,0,0
Russell's Bakery , 11/28/2016 Very cute location coffee shop/ cafe. The food goods are on point as well as the drinks! The line isn't usually too long and drinks come out quick. Iv moved into the location a few years back and iv made this my go to morning coffee place. Super friendly service also! , 5.0 star rating ,5,HIGH,1,2,,0,0,0,0,0,0,0,2,0,0,0,0
Russell's Bakery , 11/15/2016 Best chocolate foods I've ever tasted in my life. Cinnamon rolls need more cinnamon for my taste. I'll stick with the chocolate. Almost bought the house across the street so I could get them whenever I wanted. , 5.0 star rating ,5,HIGH,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 4/23/2016 1 check-in Russell's is one of my favorite bakeries in Austin, and has been for years. I love this place, and this review is definitely overdue. Here are some of the reasons that I'm a big fan.  * Russell's provided the food for my baby shower, and I couldn't have been more pleased. The themed foods, food and treats (small food, scones and petit fours) were delicious, and they couldn't have been cuter.  * They have the best foods - savory (I love the ham and food), sweet (chocolate, and OMG - strawberry cream food) and of course plain.  * This is a game changer for me ... the Italian sodas. Maybe Italian sodas are not a southern thing, but they are so often left off of the menu at Austin coffee shops. When I was pregnant, Italian sodas were one of my major cravings, and it was hard to seek out a decent one. Some coffee shops don't add cream, some use good price syrup (which totally ruins the soda) ... Russell's Italian sodas are seriously perfect.  * The vibe - local owned and operated, and the service is very sweet. My friend and I were just in this morning, and the service could not have been nicer (it was really busy too!)  * Pumpkin! Like pretty much all suburban girls, I have a special place in my heart for pumpkin flavored anything. Russell's has the best pumpkin food and pumpkin foods ... and get this, they have them year round. Elephant foods. We were so impressed by the adorable (and delicious) food, foods and tea party treats that Russell's made for my tea party baby shower. ", 5.0 star rating ,5,HIGH,1,2,,2,2,0,1,0,0,0,0,3,0,0,0
Russell's Bakery ," 11/9/2016 The service there 30 minutes before close were very friendly and helpful when I stopped in on a raining night to pick up some food and a hot chai tea. vibe, service, food and chai were all winners. I look forward to visiting again. ", 4.0 star rating ,4,HIGH,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 9/17/2016 I realized Wednesday afternoon that I wouldn't have time to make my daughter's (gluten free) birthday food in time for her party on Friday. I thought I was ordering too late but they said they would try. All we told them was the party was a Fiesta theme and asked for some colorful flowers.  We had the food in time for when her friends arrived at 4:30 pm Friday and it was better than we could have ever imagined! We are so grateful to Russell's for making her day special. Russell's went above and beyond on the food we ordered! Top of Fiesta food Russell's did a great service on this ""Fiesta"" birthday food for our 12 year old! ", 5.0 star rating ,5,HIGH,1,2,,0,2,0,0,0,0,0,0,0,0,0,0
Russell's Bakery , 5/15/2016 Coconut food is Awesome! Best I have ever had in Austin. I drew a picture of what I had in mind and Russell gave me a call for clarification. It turned out better than I could of imagined. He combined a coconut food with chocolate Grenache food. It was magnificent!! Everyone at the party raved about it & lots of vibe wanted to take a slice home. Coconut food layered on chocolate Grenache with chocolate covered strawberries! Amazing!!! , 5.0 star rating ,5,HIGH,1,4,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 2/27/2016 1 check-in I pass this place everyday to pick up the kids I nanny for school.  I stopped in one time, I plan on stopping in a lot more but the first time I wasn't sold. The only reason I wasn't sold was because of a girl working behind the counter. She seemed rude and I'm pretty sure she gave me decaf coffee. BUT that's not stopping me from returning. Russell's has all of these amazing looking goodies and treats that you cannot say no to. Props to the baker Bc they do such a great service!  Russell's, I will be back. Partially Bc my last name is Russell and we could be related;) but also because I am determined to try all your amazing looking treats. ", 4.0 star rating ,4,HIGH,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
Russell's Bakery ," 10/10/2016 service was very friendly and the coffee was good an good price. parking can be a bit tight at times, but still recommend coming here to visit. ", 5.0 star rating ,5,HIGH,1,2,,0,0,0,1,1,0,0,2,0,0,0,0
Russell's Bakery ," 6/25/2016 My husband & I stopped here on our anniversary for petit fours. We just moved from California and this is the first food we've gone to.  Since I was here specifically for petits fours I asked about the small selection in the display. I was told they were ""chocolate or vanilla, food and frosting mixed together."" Sounded good enough so I ordered 8 vanilla.  I also got 3 of the vibeated foods for the kids; they're cute, but basic.  The ""petits fours"" are huge!(but everything's bigger in Texas right?)  I was put off to find a bug in the box upon hoursing it in the parking lot. We ate them anyway & quickly discovered that they are lemon, not vanilla. Not my flavor, but they were nice and moist nonetheless.  I don't regret spending the $40 to support a local business, but I don't believe we will be back. Very moist LEMON food, not the vanilla we were told... Dead bug Big & pretty ", 2.0 star rating ,2,LOW,0,0,,0,0,0,0,0,0,0,0,0,0,0,1
